,stop_name,direction_id,service_date_day,delay_time,month,Temp_Avg,Precipitation,Day_of_Week,slow_day_flag
12668,Tufts Medical Center,0,2020-11-02,130.0,11,38.5,0.0,0,1
12669,Tufts Medical Center,0,2020-11-03,129.0,11,37.5,0.0,1,0
12670,Tufts Medical Center,0,2020-11-04,129.0,11,43.5,0.0,2,0
12671,Tufts Medical Center,0,2020-11-05,129.0,11,59.5,0.0,3,0
12672,Tufts Medical Center,0,2020-11-06,130.0,11,63.5,0.0,4,0
12673,Tufts Medical Center,0,2020-11-07,130.0,11,61.5,0.0,5,1
12674,Tufts Medical Center,0,2020-11-08,130.5,11,59.5,0.0,6,1
12675,Tufts Medical Center,0,2020-11-09,132.0,11,53.5,0.0,0,0
12676,Tufts Medical Center,0,2020-11-10,130.0,11,61.5,0.0,1,0
12677,Tufts Medical Center,0,2020-11-11,132.0,11,64.5,0.01,2,0
12678,Tufts Medical Center,0,2020-11-12,132.0,11,56.5,0.0,3,0
12679,Tufts Medical Center,0,2020-11-13,133.0,11,44.5,0.22,4,1
12680,Tufts Medical Center,0,2020-11-14,132.0,11,43.5,0.0,5,0
12681,Tufts Medical Center,0,2020-11-15,131.0,11,45.5,0.34,6,0
12682,Tufts Medical Center,0,2020-11-16,131.0,11,47.5,0.05,0,0
12683,Tufts Medical Center,0,2020-11-17,131.0,11,41.5,0.0,1,0
12684,Tufts Medical Center,0,2020-11-18,132.0,11,29.0,0.0,2,0
12685,Tufts Medical Center,0,2020-11-19,131.0,11,34.0,0.0,3,0
12686,Tufts Medical Center,0,2020-11-20,128.0,11,54.5,0.0,4,0
12687,Tufts Medical Center,0,2020-11-21,130.0,11,52.0,0.0,5,1
12688,Tufts Medical Center,0,2020-11-22,131.0,11,41.0,0.0,6,0
12689,Tufts Medical Center,0,2020-11-23,129.0,11,47.5,1.81,0,0
12690,Tufts Medical Center,0,2020-11-24,131.0,11,36.5,0.0,1,0
12691,Tufts Medical Center,0,2020-11-25,133.0,11,39.0,0.01,2,1
12692,Tufts Medical Center,0,2020-11-26,129.5,11,49.5,0.29,3,0
12693,Tufts Medical Center,0,2020-11-27,129.0,11,47.0,0.0,4,0
12694,Tufts Medical Center,0,2020-11-28,128.0,11,47.5,0.0,5,0
12695,Tufts Medical Center,0,2020-11-29,129.0,11,45.0,0.0,6,0
12696,Tufts Medical Center,0,2020-11-30,130.0,11,50.5,0.85,0,1
12697,Tufts Medical Center,0,2020-12-01,131.0,12,52.5,0.41,1,0
12698,Tufts Medical Center,0,2020-12-02,130.0,12,39.0,0.0,2,0
12699,Tufts Medical Center,0,2020-12-03,130.0,12,41.5,0.0,3,0
12700,Tufts Medical Center,0,2020-12-04,130.0,12,49.0,0.02,4,0
12701,Tufts Medical Center,0,2020-12-05,128.0,12,40.0,1.72,5,0
12702,Tufts Medical Center,0,2020-12-06,130.0,12,33.0,0.0,6,0
12703,Tufts Medical Center,0,2020-12-07,129.0,12,31.0,0.0,0,0
12704,Tufts Medical Center,0,2020-12-08,131.0,12,28.5,0.0,1,0
12705,Tufts Medical Center,0,2020-12-09,133.0,12,30.0,0.0,2,0
12706,Tufts Medical Center,0,2020-12-10,130.0,12,39.5,0.0,3,1
12707,Tufts Medical Center,0,2020-12-11,130.0,12,39.5,0.0,4,0
12708,Tufts Medical Center,0,2020-12-14,131.0,12,37.0,0.06,0,0
12709,Tufts Medical Center,0,2020-12-15,129.0,12,29.5,0.0,1,0
12710,Tufts Medical Center,0,2020-12-16,130.0,12,23.0,0.04,2,0
12711,Tufts Medical Center,0,2020-12-17,137.0,12,26.5,1.3,3,1
12712,Tufts Medical Center,0,2020-12-18,134.0,12,25.5,0.0,4,0
12713,Tufts Medical Center,0,2020-12-19,132.0,12,24.0,0.0,5,0
12714,Tufts Medical Center,0,2020-12-20,131.0,12,31.0,0.03,6,0
12715,Tufts Medical Center,0,2020-12-21,131.0,12,32.0,0.0,0,0
12716,Tufts Medical Center,0,2020-12-22,130.0,12,38.0,0.0,1,0
12717,Tufts Medical Center,0,2020-12-23,130.5,12,34.0,0.0,2,0
12718,Tufts Medical Center,0,2020-12-24,130.0,12,41.5,0.0,3,0
12719,Tufts Medical Center,0,2020-12-25,133.5,12,50.0,1.49,4,1
12720,Tufts Medical Center,0,2020-12-26,133.0,12,34.0,0.0,5,1
12721,Tufts Medical Center,0,2020-12-27,130.0,12,31.5,0.0,6,0
12722,Tufts Medical Center,0,2020-12-28,131.0,12,38.5,0.0,0,0
12723,Tufts Medical Center,0,2020-12-29,130.0,12,33.0,0.0,1,0
12724,Tufts Medical Center,0,2020-12-30,130.0,12,32.5,0.0,2,0
12725,Tufts Medical Center,0,2020-12-31,131.0,12,39.0,0.1,3,0
12726,Tufts Medical Center,1,2020-01-01,88.0,1,39.5,0.0,2,0
12727,Tufts Medical Center,1,2020-01-02,90.0,1,41.5,0.0,3,0
12728,Tufts Medical Center,1,2020-01-03,87.0,1,48.0,0.0,4,0
12729,Tufts Medical Center,1,2020-01-04,86.0,1,44.0,0.13,5,1
12730,Tufts Medical Center,1,2020-01-05,90.0,1,36.5,0.11,6,0
12731,Tufts Medical Center,1,2020-01-06,91.0,1,34.0,0.0,0,1
12732,Tufts Medical Center,1,2020-01-07,91.0,1,37.5,0.0,1,0
12733,Tufts Medical Center,1,2020-01-08,90.0,1,37.0,0.02,2,1
12734,Tufts Medical Center,1,2020-01-09,88.5,1,27.5,0.0,3,1
12735,Tufts Medical Center,1,2020-01-10,89.0,1,41.0,0.0,4,1
12736,Tufts Medical Center,1,2020-01-11,87.0,1,59.5,0.0,5,0
12737,Tufts Medical Center,1,2020-01-12,87.0,1,57.0,0.02,6,1
12738,Tufts Medical Center,1,2020-01-13,89.0,1,39.5,0.01,0,1
12739,Tufts Medical Center,1,2020-01-14,89.0,1,39.5,0.0,1,0
12740,Tufts Medical Center,1,2020-01-15,88.0,1,45.5,0.0,2,1
12741,Tufts Medical Center,1,2020-01-16,84.0,1,38.5,0.1,3,1
12742,Tufts Medical Center,1,2020-01-17,90.0,1,23.0,0.0,4,1
12743,Tufts Medical Center,1,2020-01-18,,1,23.5,0.28,5,0
12744,Tufts Medical Center,1,2020-01-19,,1,34.5,0.02,6,0
12745,Tufts Medical Center,1,2020-01-20,86.0,1,24.5,0.0,0,1
12746,Tufts Medical Center,1,2020-01-21,89.0,1,23.0,0.0,1,1
12747,Tufts Medical Center,1,2020-01-22,91.0,1,29.5,0.0,2,1
12748,Tufts Medical Center,1,2020-01-23,88.0,1,38.0,0.0,3,1
12749,Tufts Medical Center,1,2020-01-24,87.0,1,41.0,0.0,4,1
12750,Tufts Medical Center,1,2020-01-25,,1,45.0,0.7,5,0
12751,Tufts Medical Center,1,2020-01-26,,1,45.5,0.0,6,0
12752,Tufts Medical Center,1,2020-01-27,81.0,1,43.5,0.0,0,1
12753,Tufts Medical Center,1,2020-01-28,80.0,1,39.0,0.0,1,0
12754,Tufts Medical Center,1,2020-01-29,79.0,1,36.0,0.0,2,1
12755,Tufts Medical Center,1,2020-01-30,81.0,1,27.5,0.0,3,1
12756,Tufts Medical Center,1,2020-01-31,80.0,1,38.0,0.0,4,0
12757,Tufts Medical Center,1,2020-02-01,76.0,2,37.5,0.02,5,0
12758,Tufts Medical Center,1,2020-02-02,77.0,2,40.0,0.0,6,0
12759,Tufts Medical Center,1,2020-02-03,78.0,2,42.5,0.0,0,0
12760,Tufts Medical Center,1,2020-02-04,79.0,2,41.0,0.0,1,0
12761,Tufts Medical Center,1,2020-02-05,80.0,2,38.0,0.05,2,1
12762,Tufts Medical Center,1,2020-02-06,79.0,2,37.5,0.44,3,0
12763,Tufts Medical Center,1,2020-02-07,81.0,2,43.0,0.32,4,0
12764,Tufts Medical Center,1,2020-02-08,,2,31.0,0.0,5,0
12765,Tufts Medical Center,1,2020-02-09,,2,29.0,0.0,6,0
12766,Tufts Medical Center,1,2020-02-10,80.0,2,42.5,0.16,0,1
12767,Tufts Medical Center,1,2020-02-11,80.0,2,42.5,0.17,1,0
12768,Tufts Medical Center,1,2020-02-12,81.0,2,41.0,0.0,2,0
12769,Tufts Medical Center,1,2020-02-13,81.0,2,38.0,0.53,3,1
12770,Tufts Medical Center,1,2020-02-14,86.0,2,27.5,0.0,4,1
12771,Tufts Medical Center,1,2020-02-15,,2,21.5,0.0,5,0
12772,Tufts Medical Center,1,2020-02-16,,2,37.5,0.0,6,0
12773,Tufts Medical Center,1,2020-02-17,,2,40.0,0.0,0,0
12774,Tufts Medical Center,1,2020-02-18,81.0,2,36.5,0.45,1,1
12775,Tufts Medical Center,1,2020-02-19,80.0,2,39.0,0.0,2,0
12776,Tufts Medical Center,1,2020-02-20,79.0,2,30.5,0.0,3,1
12777,Tufts Medical Center,1,2020-02-21,78.0,2,25.0,0.0,4,0
12778,Tufts Medical Center,1,2020-02-22,77.0,2,39.0,0.0,5,1
12779,Tufts Medical Center,1,2020-02-23,76.0,2,46.0,0.0,6,1
12780,Tufts Medical Center,1,2020-02-24,79.0,2,49.5,0.0,0,1
12781,Tufts Medical Center,1,2020-02-25,78.0,2,48.0,0.26,1,0
12782,Tufts Medical Center,1,2020-02-26,78.0,2,46.0,0.15,2,0
12783,Tufts Medical Center,1,2020-02-27,78.0,2,44.0,0.75,3,1
12784,Tufts Medical Center,1,2020-02-28,79.0,2,33.0,0.0,4,1
12785,Tufts Medical Center,1,2020-02-29,78.0,2,28.5,0.0,5,0
12786,Tufts Medical Center,1,2020-03-01,77.0,3,26.0,0.0,6,0
12787,Tufts Medical Center,1,2020-03-02,79.0,3,37.5,0.0,0,1
12788,Tufts Medical Center,1,2020-03-03,78.0,3,52.5,0.03,1,1
12789,Tufts Medical Center,1,2020-03-04,79.0,3,45.5,0.03,2,0
12790,Tufts Medical Center,1,2020-03-05,78.0,3,44.0,0.0,3,1
12791,Tufts Medical Center,1,2020-03-06,77.0,3,38.0,0.0,4,1
12792,Tufts Medical Center,1,2020-03-07,75.0,3,37.0,0.0,5,0
12793,Tufts Medical Center,1,2020-03-08,75.0,3,42.0,0.0,6,0
12794,Tufts Medical Center,1,2020-03-09,79.0,3,57.0,0.0,0,0
12795,Tufts Medical Center,1,2020-03-10,77.0,3,53.0,0.0,1,0
12796,Tufts Medical Center,1,2020-03-11,77.0,3,48.0,0.0,2,0
12797,Tufts Medical Center,1,2020-03-12,75.0,3,38.5,0.0,3,1
12798,Tufts Medical Center,1,2020-03-13,76.0,3,51.0,0.29,4,1
12799,Tufts Medical Center,1,2020-03-14,72.0,3,45.5,0.0,5,0
12800,Tufts Medical Center,1,2020-03-15,74.0,3,36.5,0.0,6,0
12801,Tufts Medical Center,1,2020-03-16,75.0,3,29.5,0.0,0,1
12802,Tufts Medical Center,1,2020-03-17,74.0,3,38.0,0.03,1,1
12803,Tufts Medical Center,1,2020-03-18,73.0,3,44.0,0.0,2,0
12804,Tufts Medical Center,1,2020-03-19,74.0,3,40.5,0.56,3,0
12805,Tufts Medical Center,1,2020-03-20,75.0,3,53.0,0.02,4,0
12806,Tufts Medical Center,1,2020-03-21,73.0,3,44.0,0.0,5,0
12807,Tufts Medical Center,1,2020-03-22,73.0,3,29.0,0.0,6,0
12808,Tufts Medical Center,1,2020-03-23,73.0,3,34.5,1.38,0,0
12809,Tufts Medical Center,1,2020-03-24,72.0,3,41.5,0.35,1,0
12810,Tufts Medical Center,1,2020-03-25,71.5,3,40.0,0.0,2,0
12811,Tufts Medical Center,1,2020-03-26,74.0,3,39.0,0.0,3,1
12812,Tufts Medical Center,1,2020-03-27,73.0,3,52.0,0.01,4,0
12813,Tufts Medical Center,1,2020-03-28,74.0,3,42.0,0.08,5,1
12814,Tufts Medical Center,1,2020-03-29,73.0,3,41.0,0.74,6,0
12815,Tufts Medical Center,1,2020-03-30,74.0,3,40.0,0.08,0,0
12816,Tufts Medical Center,1,2020-03-31,74.0,3,36.5,0.0,1,0
12817,Tufts Medical Center,1,2020-04-01,73.0,4,37.0,0.0,2,0
12818,Tufts Medical Center,1,2020-04-02,74.0,4,43.0,0.13,3,1
12819,Tufts Medical Center,1,2020-04-03,74.5,4,43.0,0.83,4,0
12820,Tufts Medical Center,1,2020-04-04,75.0,4,41.5,0.04,5,1
12821,Tufts Medical Center,1,2020-04-05,73.0,4,46.5,0.0,6,1
12822,Tufts Medical Center,1,2020-04-06,72.0,4,53.0,0.0,0,0
12823,Tufts Medical Center,1,2020-04-07,72.0,4,54.0,0.0,1,0
12824,Tufts Medical Center,1,2020-04-08,72.0,4,45.0,0.07,2,0
12825,Tufts Medical Center,1,2020-04-09,71.0,4,44.5,0.64,3,0
12826,Tufts Medical Center,1,2020-04-10,72.0,4,43.0,0.01,4,1
12827,Tufts Medical Center,1,2020-04-11,71.0,4,44.5,0.0,5,1
12828,Tufts Medical Center,1,2020-04-12,73.0,4,47.5,0.0,6,0
12829,Tufts Medical Center,1,2020-04-13,71.0,4,55.5,0.56,0,0
12830,Tufts Medical Center,1,2020-04-14,70.0,4,51.5,0.0,1,0
12831,Tufts Medical Center,1,2020-04-15,70.0,4,45.5,0.0,2,0
12832,Tufts Medical Center,1,2020-04-16,71.0,4,40.5,0.0,3,1
12833,Tufts Medical Center,1,2020-04-17,71.0,4,41.5,0.01,4,0
12834,Tufts Medical Center,1,2020-04-18,71.0,4,36.5,0.67,5,0
12835,Tufts Medical Center,1,2020-04-19,72.0,4,49.0,0.0,6,1
12836,Tufts Medical Center,1,2020-04-20,71.0,4,44.5,0.0,0,0
12837,Tufts Medical Center,1,2020-04-21,71.0,4,44.0,0.33,1,0
12838,Tufts Medical Center,1,2020-04-22,72.0,4,39.0,0.0,2,0
12839,Tufts Medical Center,1,2020-04-23,71.0,4,44.5,0.0,3,0
12840,Tufts Medical Center,1,2020-04-24,72.0,4,42.0,0.21,4,0
12841,Tufts Medical Center,1,2020-04-25,71.5,4,45.0,0.0,5,0
12842,Tufts Medical Center,1,2020-04-26,71.0,4,44.0,0.22,6,1
12843,Tufts Medical Center,1,2020-04-27,74.0,4,39.5,0.6,0,0
12844,Tufts Medical Center,1,2020-04-28,72.0,4,41.0,0.01,1,0
12845,Tufts Medical Center,1,2020-04-29,71.0,4,43.5,0.0,2,0
12846,Tufts Medical Center,1,2020-04-30,72.0,4,47.0,0.0,3,1
12847,Tufts Medical Center,1,2020-05-01,72.0,5,55.0,0.79,4,0
12848,Tufts Medical Center,1,2020-05-02,73.0,5,58.0,0.01,5,1
12849,Tufts Medical Center,1,2020-05-03,73.0,5,65.5,0.0,6,1
12850,Tufts Medical Center,1,2020-05-04,72.0,5,59.0,0.0,0,0
12851,Tufts Medical Center,1,2020-05-05,71.0,5,51.0,0.0,1,0
12852,Tufts Medical Center,1,2020-05-06,73.0,5,46.0,0.01,2,0
12853,Tufts Medical Center,1,2020-05-07,73.0,5,53.0,0.0,3,0
12854,Tufts Medical Center,1,2020-05-08,74.0,5,50.0,0.25,4,0
12855,Tufts Medical Center,1,2020-05-09,73.0,5,40.0,0.12,5,0
12856,Tufts Medical Center,1,2020-05-10,73.0,5,47.0,0.0,6,0
12857,Tufts Medical Center,1,2020-05-11,71.5,5,53.0,0.23,0,0
12858,Tufts Medical Center,1,2020-05-12,71.0,5,48.5,0.0,1,0
12859,Tufts Medical Center,1,2020-05-13,72.0,5,48.5,0.0,2,0
12860,Tufts Medical Center,1,2020-05-14,72.0,5,57.0,0.0,3,0
12861,Tufts Medical Center,1,2020-05-15,72.0,5,62.5,0.67,4,0
12862,Tufts Medical Center,1,2020-05-16,73.0,5,58.5,0.04,5,1
12863,Tufts Medical Center,1,2020-05-17,72.0,5,56.0,0.0,6,1
12864,Tufts Medical Center,1,2020-05-18,72.0,5,52.5,0.0,0,1
12865,Tufts Medical Center,1,2020-05-19,72.0,5,51.0,0.0,1,1
12866,Tufts Medical Center,1,2020-05-20,73.0,5,51.5,0.0,2,1
12867,Tufts Medical Center,1,2020-05-21,74.0,5,61.0,0.0,3,1
12868,Tufts Medical Center,1,2020-05-22,75.0,5,68.0,0.0,4,0
12869,Tufts Medical Center,1,2020-05-23,72.0,5,59.5,0.0,5,0
12870,Tufts Medical Center,1,2020-05-24,73.0,5,49.0,0.0,6,1
12871,Tufts Medical Center,1,2020-05-25,72.0,5,51.5,0.0,0,1
12872,Tufts Medical Center,1,2020-05-26,72.5,5,60.0,0.0,1,0
12873,Tufts Medical Center,1,2020-05-27,74.0,5,71.5,0.0,2,0
12874,Tufts Medical Center,1,2020-05-28,73.0,5,71.0,0.0,3,0
12875,Tufts Medical Center,1,2020-05-29,73.0,5,73.5,0.0,4,0
12876,Tufts Medical Center,1,2020-05-30,72.0,5,72.5,0.09,5,0
12877,Tufts Medical Center,1,2020-05-31,73.5,5,59.0,0.0,6,1
12878,Tufts Medical Center,1,2020-06-01,74.0,6,55.5,0.0,0,0
12879,Tufts Medical Center,1,2020-06-02,74.0,6,56.5,0.02,1,1
12880,Tufts Medical Center,1,2020-06-03,74.0,6,67.5,0.01,2,0
12881,Tufts Medical Center,1,2020-06-04,75.0,6,74.0,0.0,3,0
12882,Tufts Medical Center,1,2020-06-05,75.0,6,72.5,0.16,4,0
12883,Tufts Medical Center,1,2020-06-06,72.0,6,75.5,0.14,5,0
12884,Tufts Medical Center,1,2020-06-07,74.0,6,61.0,0.0,6,1
12885,Tufts Medical Center,1,2020-06-08,75.0,6,67.0,0.0,0,0
12886,Tufts Medical Center,1,2020-06-09,73.0,6,70.0,0.0,1,0
12887,Tufts Medical Center,1,2020-06-10,73.0,6,62.0,0.0,2,0
12888,Tufts Medical Center,1,2020-06-11,72.5,6,69.0,0.74,3,0
12889,Tufts Medical Center,1,2020-06-12,74.0,6,74.5,0.0,4,1
12890,Tufts Medical Center,1,2020-06-13,72.0,6,62.5,0.0,5,0
12891,Tufts Medical Center,1,2020-06-14,73.0,6,59.5,0.0,6,1
12892,Tufts Medical Center,1,2020-06-15,73.5,6,60.0,0.0,0,0
12893,Tufts Medical Center,1,2020-06-16,72.0,6,62.5,0.0,1,1
12894,Tufts Medical Center,1,2020-06-17,73.0,6,64.5,0.0,2,0
12895,Tufts Medical Center,1,2020-06-18,74.0,6,75.0,0.0,3,0
12896,Tufts Medical Center,1,2020-06-19,73.0,6,77.5,0.0,4,0
12897,Tufts Medical Center,1,2020-06-20,74.0,6,80.5,0.0,5,0
12898,Tufts Medical Center,1,2020-06-21,73.0,6,77.0,0.0,6,1
12899,Tufts Medical Center,1,2020-06-22,74.0,6,66.5,0.0,0,1
12900,Tufts Medical Center,1,2020-06-23,73.0,6,75.5,0.0,1,0
12901,Tufts Medical Center,1,2020-06-24,75.0,6,77.0,0.01,2,0
12902,Tufts Medical Center,1,2020-06-25,75.5,6,77.5,0.0,3,0
12903,Tufts Medical Center,1,2020-06-26,75.0,6,76.5,0.0,4,0
12904,Tufts Medical Center,1,2020-06-27,73.0,6,74.0,0.02,5,0
12905,Tufts Medical Center,1,2020-06-28,73.0,6,72.5,1.19,6,0
12906,Tufts Medical Center,1,2020-06-29,74.0,6,68.0,0.19,0,1
12907,Tufts Medical Center,1,2020-06-30,74.0,6,65.5,0.18,1,0
12908,Tufts Medical Center,1,2020-07-01,74.0,7,67.5,0.07,2,0
12909,Tufts Medical Center,1,2020-07-02,74.0,7,74.5,0.0,3,0
12910,Tufts Medical Center,1,2020-07-03,75.0,7,69.5,0.0,4,0
12911,Tufts Medical Center,1,2020-07-04,73.0,7,65.5,0.0,5,0
12912,Tufts Medical Center,1,2020-07-05,75.0,7,71.5,0.11,6,1
12913,Tufts Medical Center,1,2020-07-06,75.0,7,66.5,0.0,0,0
12914,Tufts Medical Center,1,2020-07-07,78.0,7,71.0,0.0,1,1
12915,Tufts Medical Center,1,2020-07-08,76.0,7,76.0,0.0,2,1
12916,Tufts Medical Center,1,2020-07-09,79.0,7,79.0,0.0,3,1
12917,Tufts Medical Center,1,2020-07-10,78.0,7,73.5,0.0,4,1
12918,Tufts Medical Center,1,2020-07-11,74.0,7,79.0,0.01,5,1
12919,Tufts Medical Center,1,2020-07-12,77.0,7,80.5,0.0,6,1
12920,Tufts Medical Center,1,2020-07-13,77.0,7,77.0,0.07,0,1
12921,Tufts Medical Center,1,2020-07-14,77.0,7,71.0,0.62,1,1
12922,Tufts Medical Center,1,2020-07-15,76.0,7,66.0,0.07,2,1
12923,Tufts Medical Center,1,2020-07-16,75.0,7,64.5,0.0,3,1
12924,Tufts Medical Center,1,2020-07-17,76.0,7,66.5,0.11,4,0
12925,Tufts Medical Center,1,2020-07-18,75.0,7,79.5,0.0,5,0
12926,Tufts Medical Center,1,2020-07-19,75.0,7,82.5,0.0,6,0
12927,Tufts Medical Center,1,2020-07-20,74.0,7,84.0,0.0,0,0
12928,Tufts Medical Center,1,2020-07-21,76.0,7,82.0,0.0,1,0
12929,Tufts Medical Center,1,2020-07-22,82.0,7,73.5,0.32,2,0
12930,Tufts Medical Center,1,2020-07-23,81.0,7,78.5,0.57,3,1
12931,Tufts Medical Center,1,2020-07-24,83.0,7,74.5,0.0,4,1
12932,Tufts Medical Center,1,2020-07-25,83.0,7,76.0,0.0,5,0
12933,Tufts Medical Center,1,2020-07-26,83.0,7,82.0,0.0,6,0
12934,Tufts Medical Center,1,2020-07-27,82.0,7,85.0,0.0,0,0
12935,Tufts Medical Center,1,2020-07-28,82.0,7,86.5,0.0,1,0
12936,Tufts Medical Center,1,2020-07-29,85.0,7,80.0,0.0,2,1
12937,Tufts Medical Center,1,2020-07-30,82.0,7,78.5,0.0,3,0
12938,Tufts Medical Center,1,2020-07-31,83.0,7,72.5,0.0,4,1
12939,Tufts Medical Center,1,2020-08-01,82.0,8,75.0,0.0,5,0
12940,Tufts Medical Center,1,2020-08-02,80.0,8,78.5,0.07,6,0
12941,Tufts Medical Center,1,2020-08-03,82.0,8,82.5,0.0,0,1
12942,Tufts Medical Center,1,2020-08-04,82.0,8,74.5,0.17,1,0
12943,Tufts Medical Center,1,2020-08-05,84.0,8,81.0,0.0,2,0
12944,Tufts Medical Center,1,2020-08-06,81.5,8,76.0,0.0,3,1
12945,Tufts Medical Center,1,2020-08-07,83.0,8,70.5,0.0,4,0
12946,Tufts Medical Center,1,2020-08-08,81.0,8,72.0,0.0,5,0
12947,Tufts Medical Center,1,2020-08-09,82.0,8,79.0,0.0,6,0
12948,Tufts Medical Center,1,2020-08-10,83.0,8,83.0,0.0,0,1
12949,Tufts Medical Center,1,2020-08-11,82.0,8,83.5,0.0,1,0
12950,Tufts Medical Center,1,2020-08-12,83.0,8,83.5,0.0,2,0
12951,Tufts Medical Center,1,2020-08-13,83.0,8,76.0,0.0,3,0
12952,Tufts Medical Center,1,2020-08-14,83.0,8,74.0,0.0,4,0
12953,Tufts Medical Center,1,2020-08-15,83.0,8,67.0,0.0,5,0
12954,Tufts Medical Center,1,2020-08-16,81.0,8,67.5,0.16,6,0
12955,Tufts Medical Center,1,2020-08-17,82.0,8,66.5,0.08,0,1
12956,Tufts Medical Center,1,2020-08-18,83.0,8,76.0,0.16,1,1
12957,Tufts Medical Center,1,2020-08-19,83.0,8,69.0,0.06,2,1
12958,Tufts Medical Center,1,2020-08-20,82.0,8,71.0,0.0,3,1
12959,Tufts Medical Center,1,2020-08-21,83.0,8,76.0,0.0,4,0
12960,Tufts Medical Center,1,2020-08-22,81.0,8,74.5,0.0,5,1
12961,Tufts Medical Center,1,2020-08-23,83.0,8,77.5,1.33,6,0
12962,Tufts Medical Center,1,2020-08-24,81.0,8,77.0,0.0,0,1
12963,Tufts Medical Center,1,2020-08-25,82.0,8,78.5,0.0,1,0
12964,Tufts Medical Center,1,2020-08-26,83.0,8,68.0,0.0,2,1
12965,Tufts Medical Center,1,2020-08-27,81.0,8,63.0,0.18,3,0
12966,Tufts Medical Center,1,2020-08-28,82.0,8,71.5,0.0,4,1
12967,Tufts Medical Center,1,2020-08-29,82.0,8,70.5,0.07,5,0
12968,Tufts Medical Center,1,2020-08-30,82.0,8,70.0,0.0,6,0
12969,Tufts Medical Center,1,2020-08-31,82.0,8,64.5,0.0,0,1
12970,Tufts Medical Center,1,2020-09-01,81.0,9,65.5,0.0,1,1
12971,Tufts Medical Center,1,2020-09-02,83.0,9,66.5,0.2,2,1
12972,Tufts Medical Center,1,2020-09-03,81.0,9,71.5,0.01,3,0
12973,Tufts Medical Center,1,2020-09-04,83.0,9,76.5,0.0,4,0
12974,Tufts Medical Center,1,2020-09-05,81.0,9,69.5,0.0,5,0
12975,Tufts Medical Center,1,2020-09-06,82.0,9,70.5,0.0,6,0
12976,Tufts Medical Center,1,2020-09-07,84.0,9,72.0,0.0,0,1
12977,Tufts Medical Center,1,2020-09-08,81.0,9,70.0,0.0,1,0
12978,Tufts Medical Center,1,2020-09-09,81.0,9,70.0,0.0,2,0
12979,Tufts Medical Center,1,2020-09-10,82.0,9,75.0,0.25,3,1
12980,Tufts Medical Center,1,2020-09-11,82.0,9,65.5,0.0,4,0
12981,Tufts Medical Center,1,2020-09-12,82.0,9,60.0,0.0,5,0
12982,Tufts Medical Center,1,2020-09-13,82.0,9,65.0,0.0,6,0
12983,Tufts Medical Center,1,2020-09-14,81.0,9,65.5,0.0,0,0
12984,Tufts Medical Center,1,2020-09-15,82.0,9,55.0,0.0,1,1
12985,Tufts Medical Center,1,2020-09-16,82.0,9,62.0,0.0,2,0
12986,Tufts Medical Center,1,2020-09-17,81.0,9,68.0,0.0,3,0
12987,Tufts Medical Center,1,2020-09-18,82.0,9,58.5,0.0,4,1
12988,Tufts Medical Center,1,2020-09-19,82.0,9,53.0,0.0,5,0
12989,Tufts Medical Center,1,2020-09-20,81.0,9,52.0,0.0,6,0
12990,Tufts Medical Center,1,2020-09-21,82.0,9,53.0,0.0,0,0
12991,Tufts Medical Center,1,2020-09-22,82.0,9,55.5,0.0,1,0
12992,Tufts Medical Center,1,2020-09-23,82.0,9,67.5,0.0,2,0
12993,Tufts Medical Center,1,2020-09-24,80.0,9,70.0,0.0,3,0
12994,Tufts Medical Center,1,2020-09-25,81.0,9,65.0,0.0,4,0
12995,Tufts Medical Center,1,2020-09-26,84.0,9,66.5,0.0,5,0
12996,Tufts Medical Center,1,2020-09-27,82.0,9,70.0,0.0,6,0
12997,Tufts Medical Center,1,2020-09-28,84.5,9,72.0,0.05,0,1
12998,Tufts Medical Center,1,2020-09-29,88.0,9,70.5,0.0,1,1
12999,Tufts Medical Center,1,2020-09-30,82.0,9,66.0,0.46,2,1
13000,Tufts Medical Center,1,2020-10-01,82.0,10,67.0,0.0,3,1
13001,Tufts Medical Center,1,2020-10-02,82.0,10,59.0,0.02,4,0
13002,Tufts Medical Center,1,2020-10-03,83.0,10,56.5,0.0,5,0
13003,Tufts Medical Center,1,2020-10-04,83.0,10,56.0,0.0,6,0
13004,Tufts Medical Center,1,2020-10-05,80.0,10,57.5,,0,0
13005,Tufts Medical Center,1,2020-10-06,82.0,10,60.0,0.0,1,1
13006,Tufts Medical Center,1,2020-10-07,82.0,10,65.0,0.02,2,0
13007,Tufts Medical Center,1,2020-10-08,81.0,10,55.5,0.0,3,0
13008,Tufts Medical Center,1,2020-10-09,82.0,10,51.0,0.0,4,0
13009,Tufts Medical Center,1,2020-10-10,85.0,10,66.0,0.0,5,0
13010,Tufts Medical Center,1,2020-10-11,81.5,10,59.0,0.0,6,1
13011,Tufts Medical Center,1,2020-10-12,81.0,10,52.0,0.0,0,0
13012,Tufts Medical Center,1,2020-10-13,81.0,10,54.5,1.5,1,0
13013,Tufts Medical Center,1,2020-10-14,82.0,10,60.5,0.0,2,0
13014,Tufts Medical Center,1,2020-10-15,82.0,10,60.0,0.0,3,0
13015,Tufts Medical Center,1,2020-10-16,82.0,10,60.5,0.77,4,0
13016,Tufts Medical Center,1,2020-10-17,81.0,10,50.0,1.16,5,0
